date,number,name,rating,n_reviews,price
2021-02-24,87,"Ring Spare Parts Kit for Floodlight Cam, Black",4.7,"1,458",$1.99
2021-02-24,88,Roku Streaming Stick plus | 4K/HDR/HD Streaming Player with 4X The Wireless Range & Voice Remote with TV Power and…,4.6,"6,384",$41.99
2021-02-24,89,Funsaver One Time Use Film Camera (2-pack),4.8,"1,358",$24.93
2021-02-24,90,"ASUS F512JA-AS34 VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit…",4.5,"2,910",$450.00
2021-02-24,91,Nintendo Game Cube Controller Super Smash Bros. Black Japan Import,4.8,"1,915",$40.00
2021-02-24,92,Carnival Games Nintendo Switch,4.4,"13,168",$14.96
2021-02-24,93,"12"" Inch Zip Ties White (100 Pack), 40lb Strength, Nylon Cable Wire Ties, By Bolt Dropper.",4.7,"7,173",$4.99
2021-02-24,94,PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),4.7,"15,267",$7.99
2021-02-24,95,"2 Pack Surge Protector Power Strip with 6 Outlets 2 USB Ports, 5-Foot Long Heavy-Duty Braided Extension Cords, Flat Plug…",4.8,"4,978",$32.99
2021-02-24,96,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"15,139",$9.99
2021-02-24,97,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"114,617",$199.00
2021-02-24,98,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"32,395",$64.99
2021-02-24,99,Ring Alarm Contact Sensor (2nd Gen),4.8,"9,211",$19.99
2021-02-24,100,"Tracki 2021 Model Mini Real time GPS Tracker. Full USA & Worldwide Coverage. for Vehicles, Car, Kids, Elderly, Child…",4.2,"12,088",$16.88
2021-02-25,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"547,861",$37.99
2021-02-25,2,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"360,506",$24.99
2021-02-25,3,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"89,120",$24.99
2021-02-25,4,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"163,569",$49.99
2021-02-25,5,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"172,656",$49.99
2021-02-25,6,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"104,997",$25.50
2021-02-25,7,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"97,260",$94.99
2021-02-25,8,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection – 1…",4.5,"31,761",$89.99
2021-02-25,9,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"60,288",$29.00
2021-02-25,10,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"58,168",$7.99
2021-02-25,11,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"79,600",$89.99
2021-02-25,12,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"26,413",$93.99
2021-02-25,13,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"55,163",$13.38
2021-02-25,14,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"150,207",$99.99
2021-02-25,15,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"49,670",$13.99
2021-02-25,16,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.8,"9,575",$109.99
2021-02-25,17,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"37,953",$79.99
2021-02-25,18,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"114,993",$169.00
2021-02-25,19,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"68,609",$49.00
2021-02-25,20,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"84,288",$34.99
2021-02-25,21,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"42,223",$56.99
2021-02-25,22,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"31,741",$34.75
2021-02-25,23,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"25,803",$7.99
2021-02-25,24,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"27,803",$99.99
2021-02-25,25,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"330,675",$44.99
2021-02-25,26,"FosPower Emergency Solar Hand Crank Portable Radio, NOAA Weather Radio for Household and Outdoor Emergency with AM/FM…",4.6,"13,125",$25.49
2021-02-25,27,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"65,641",$139.99
2021-02-25,28,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"41,108",$59.99
2021-02-25,29,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"114,993",$169.00
2021-02-25,30,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"59,534",$37.97
2021-02-25,31,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"31,602",$129.99
2021-02-25,32,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"4,162",$16.99
2021-02-25,33,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"27,213",$16.14
2021-02-25,34,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"24,821",$19.97
2021-02-25,35,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"6,459",$94.62
2021-02-25,36,"Anker Power Strip with USB PowerExtend USB 2 mini, 2 Outlets, and 2 USB Ports, Flat Plug, 5 ft Extension Cord, Safety…",4.8,"9,519",$13.99
2021-02-25,37,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"23,152",$10.54
2021-02-25,38,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"25,371",$44.99
2021-02-25,39,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"5,813",$99.99
2021-02-25,40,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"13,282",$17.99
2021-02-25,41,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"13,792",$79.97
2021-02-25,42,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"20,435",$124.99
2021-02-25,43,"GE Power Strip Surge Protector, 6 Outlets, Flat Plug, 2ft Power Cord, Wall Mount, White, 40532",4.8,"3,952",$9.88
2021-02-25,44,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"31,948",$26.99
2021-02-25,45,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",4.4,"23,920",$59.99
2021-02-25,46,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,4.6,"40,023",$99.99
2021-02-25,47,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"92,734",$154.51
2021-02-25,48,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"70,131",$84.06
2021-02-25,49,"ASUS Laptop L210 Ultra Thin Laptop, 11.6” HD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, NumberPad…",4.3,"5,679",$189.99
2021-02-25,50,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"162,278",$149.99
2021-02-25,51,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"11,880",$32.99
2021-02-25,52,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),4.7,"4,928",$46.99
2021-02-25,53,"PEAKEEP Smart Night Light Digital Alarm Clock with Indoor Temperature, Battery Operated Desk Small Clock (Black)",4.4,"5,700",$11.84
2021-02-25,54,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"16,069",$18.99
2021-02-25,55,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"33,537",$35.99
2021-02-25,56,"ARRIS SURFboard SB8200 DOCSIS 3.1 Gigabit Cable Modem, Approved for Cox, Xfinity, Spectrum & others",4.5,"16,234",$149.00
2021-02-25,57,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 600 Joules, Twist-to-Close Safety Covers, Black, 37442",4.8,"49,670",$12.96
2021-02-25,58,"eufy Security 2K Indoor Cam, Plug-in Security Indoor Camera with Wi-Fi, IP Camera,Human and Pet AI, Works with Voice…",4.6,"2,631",$33.99
2021-02-25,59,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming…",4.4,"21,655",$16.99
2021-02-25,60,"Surge Protector Wall Mount , Outlet Splitter with Rotating Plug, POWERIVER Power Strip with 6 Outlet Extender (3 Side…",4.6,"9,853",$15.98
2021-02-25,61,"Pet Camera, Conico 1080P Baby Monitor with Sound Motion Detection IR Night Vision, Home Camera with 2- Way Audio 8X Zoom…",4.2,"4,809",$19.99
2021-02-25,62,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"17,788",$109.99
2021-02-25,63,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"114,993",$199.00
2021-02-25,64,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"7,650",$5.79
2021-02-25,65,Solar Charger for Ring Video Doorbell (1st Gen),3.9,"7,631",$49.99
2021-02-25,66,"Majority Scholars Compact DVD Player, Multi-Region Region Free, USB Port, DivX, RCA & HDMI Port, Built-in PAL/NTSC…",4.4,"5,788",$29.95
2021-02-25,67,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"20,179",$199.99
2021-02-25,68,"LG 24M47VQ 24-Inch LED-lit Monitor, Black",4.7,"3,118",$99.99
2021-02-25,69,"Tracki 2021 Model Mini Real time GPS Tracker. Full USA & Worldwide Coverage. for Vehicles, Car, Kids, Elderly, Child…",4.2,"12,148",$16.88
2021-02-25,70,"Apple TV (32GB, 4th Generation)",4.8,"13,443",$149.00
2021-02-25,71,"Sceptre Curved 27"" 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",4.7,"5,839",$166.99
2021-02-25,72,PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),4.7,"15,299",$7.99
2021-02-25,73,"12"" Inch Zip Ties White (100 Pack), 40lb Strength, Nylon Cable Wire Ties, By Bolt Dropper.",4.7,"7,187",$4.99
2021-02-25,74,"New Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Sky Blue (Latest Model, 4th Generation)",4.9,"4,544",$549.00
2021-02-25,75,"Power Strip with 8 Ft, YINTAR Surge Protector with 10 Outlets and 4 USB Ports, 8 Feet Flat Plug Extension Cord (1875W…",4.8,"2,640",$21.98
2021-02-25,76,"Majority Bowfell Small Sound Bar for TV with Bluetooth, RCA, USB, Opt, AUX Connection, Mini Sound/Audio System for TV…",4.2,"4,514",$36.95
2021-02-25,77,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.7,"9,017",$39.98
2021-02-25,78,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"39,489",$17.99
2021-02-25,79,"Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1 camera…",4.5,"2,656",$69.99
2021-02-25,80,"iRobot Roomba i6+ (6550) Robot Vacuum with Automatic Dirt Disposal-Empties Itself, Wi-Fi Connected, Works with Alexa…",4.6,"4,428",$549.99
2021-02-25,81,【2021 Newest】RunningSnail Emergency Crank Radio，4000mAh-Solar Hand Crank Portable AM/FM/NOAA Weather Radio with 1W…,4.7,"4,914",$35.90
2021-02-25,82,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"9,859",$259.99
2021-02-25,83,"TCL 4K Smart LED TV, 50"" (50S435)",4.6,"3,148",$299.99
2021-02-25,84,"Power Strip,Witeem Surge Protector with 12-Outlet (1875W/15A,4360Joules) and 4 USB Charging Ports (5V/6A,30W),6Ft…",4.8,"9,787",$26.99
2021-02-25,85,"Ring Spare Parts Kit for Floodlight Cam, Black",4.7,"1,486",$1.99
2021-02-25,86,"2 Pack Surge Protector Power Strip with 6 Outlets 2 USB Ports, 5-Foot Long Heavy-Duty Braided Extension Cords, Flat Plug…",4.8,"5,007",$32.99
2021-02-25,87,Ring Alarm Contact Sensor (2nd Gen),4.8,"9,249",$19.99
2021-02-25,88,"Apple TV 4K (32GB, Latest Model)",4.8,"19,183",$179.00
2021-02-25,89,Roku Streaming Stick plus | 4K/HDR/HD Streaming Player with 4X The Wireless Range & Voice Remote with TV Power and…,4.6,"6,411",$41.99
2021-02-25,90,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"15,224",$9.99
2021-02-25,91,"Anykit Ear Wax Removal Tool, HD Otoscope for Android and PC-NOT for iPhone/iPad, Ultra Clear View Ear Camera with Wax…",4.0,"7,798",$22.94
2021-02-25,92,"AsanoTech Replacement Charger Compatible with Mac Book Air, AC 45W T-Tip for 11 inch and 13 inch After Mid 2012",4.6,"1,955",$23.99
2021-02-25,93,"TP-Link Deco Mesh WiFi System (Deco S4) – Up to 5,500 Sq.ft. Coverage, WiFi Router and Extender Replacement, Gigabit…",4.6,"7,497",$129.99
2021-02-25,94,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"32,448",$64.99
2021-02-25,95,Apple 60W MagSafe 2 Power Adapter (for MacBook Pro with 13-inch Retina Display),4.7,"1,926",$38.00
2021-02-25,96,Fujifilm Instax Mini Macaron Film - 10 Exposures,4.8,"7,415",$7.98
2021-02-25,97,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)",4.6,"3,399",$211.18
2021-02-25,98,EVISTR 16GB Digital Voice Recorder Voice Activated Recorder with Playback - Upgraded Small Tape Recorder for Lectures…,4.4,"8,549",$38.99
2021-02-25,99,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Silver (Latest Model, 8th Generation)",4.9,"27,988",Not available
2021-02-25,100,"Samsung Galaxy Watch 3 (45mm, GPS, Bluetooth) Smart Watch with Advanced Health Monitoring, Fitness Tracking , and Long…",4.7,"5,281",$279.00
2021-02-26,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"548,830",$37.99
2021-02-26,2,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"361,323",$24.99
2021-02-26,3,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"89,370",$24.99
2021-02-26,4,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"163,872",$49.99
2021-02-26,5,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"24,881",$19.97
2021-02-26,6,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"173,794",$49.99
2021-02-26,7,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"105,171",$25.98
2021-02-26,8,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"97,386",$94.99
2021-02-26,9,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection – 1…",4.5,"31,934",$89.99
2021-02-26,10,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"68,762",$49.00
2021-02-26,11,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"60,444",$34.00
2021-02-26,12,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.8,"9,639",$109.99
2021-02-26,13,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"58,304",$7.99
2021-02-26,14,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"26,495",$93.99
2021-02-26,15,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"79,830",$89.99
2021-02-26,16,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"55,282",$13.38
2021-02-26,17,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"150,591",$99.99
2021-02-26,18,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"38,236",$79.99
2021-02-26,19,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"115,269",$169.00
2021-02-26,20,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"49,844",$13.99
2021-02-26,21,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"42,311",$56.99
2021-02-26,22,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"25,867",$7.99
2021-02-26,23,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"4,219",$19.99
2021-02-26,24,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"31,815",$34.75
2021-02-26,25,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"27,886",$99.99
2021-02-26,26,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"84,536",$34.99
2021-02-26,27,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"65,867",$139.99
2021-02-26,28,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"331,467",$44.99
2021-02-26,29,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"41,495",$59.99
2021-02-26,30,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"115,269",$169.00
2021-02-26,31,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"27,286",$18.99
2021-02-26,32,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"59,640",$37.98
2021-02-26,33,"FosPower Emergency Solar Hand Crank Portable Radio, NOAA Weather Radio for Household and Outdoor Emergency with AM/FM…",4.6,"13,176",$32.99
2021-02-26,34,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"13,325",$17.99
2021-02-26,35,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"31,656",$129.99
2021-02-26,36,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"6,498",$93.34
2021-02-26,37,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"23,188",$10.54
